taxpayer_id,C++,Go,Python
H008428-IACVJL,-689485,-2580579,-2580579
H008429-6EKT2K,220111,36907,36907
H008430-KMLKVI,806857,806857,806857
H008431-DZ1W8X,530539,809237,809237
H008432-EVI6LR,0,0,0
H008433-BF0Z32,0,0,0
H008434-QOU3IC,660475,1447750,1447750
H008435-UABKMJ,4015,4015,4015
H008436-EDKRPN,6629109,6542789,6542789
H008437-B759V4,-15030,-68159,-68159
H008438-XFPJNB,2415052,2040888,2040888
H008439-S0MTAB,1880760,3895931,3895931
H008440-MMMSJE,2625421,2686819,2686819
H008441-I4A25Q,0,0,0
H008442-3WYZOC,14407530,15343540,15343540
H008443-CQCRSU,-20380,-134840,-134840
H008444-J2OAEH,-455556,-375051,-375051
H008445-79D1WR,0,0,0
H008446-RWO9QQ,1128763,1122100,1122100
H008447-M032RB,-67385,-1066829,-1066829
H008448-6I7HBK,13687812,14711537,14711537
H008449-FUHFB5,1227572,2087121,2087121
H008450-A6PGOU,4921849,4857276,4857276
H008451-D4YWJK,-713311,-759427,-759427
H008452-5A4VT0,6948096,6394813,6394813
H008453-RF491V,-93361,-332862,-332862
H008454-Y02X12,0,0,0
H008455-S3YPTN,-116039,4079,4079
H008456-NTAKOJ,-369522,-394866,-394866
H008457-1YN04R,1029590,1518657,1518657
H008458-T08QN1,1304661,1617773,1617773
H008459-XWDQLE,5689454,5446351,5446351
H008460-IC37SS,2554434,-71675,-71675
H008461-PFSIT0,-956198,-928644,-928644
H008462-10JTVP,0,0,0
H008463-7SFF9F,1810689,1970628,1970628
H008464-BPA9TP,-71954,-50377,-50377
H008465-7NCNPU,584121,584129,584129
H008466-I9TAEI,914179,914179,914179
H008467-MX4B43,1565125,4803126,4803126
H008468-W4RTH5,5222225,5266605,5266605
H008469-71NZFF,3986,3986,3986
H008470-7JFS0T,0,0,0
H008471-K42KDK,3206956,3204893,3204893
H008472-C322LP,29829,29829,29829
H008473-PWNDM3,10591,10591,10591
H008474-071CU6,60260,-13610,-13610
H008475-SJ5HMV,3484698,2769490,2769490
H008476-MAQR2N,3532617,3419185,3419185
H008477-2822DR,3631991,3767037,3767037
H008478-R5YMSI,2459733,2348083,2348083
H008479-DLFC6P,7881744,9216855,9216855
H008480-P6RHWH,6977,808638,641454
H008481-YKZOWF,507981,992316,992316
H008482-4ZWI5R,518597,1085350,1085350
H008483-VBN317,2285761,2074823,2074823
H008484-WGJK7D,3748023,3748025,3748025
H008485-CXCZGU,8136297,7990562,7990562
H008486-44KDMY,2912,2912,2912
H008487-O79FSY,2168051,3940205,3940205
H008488-GNZ9EF,3265545,2563280,2563280
H008489-7FRYPT,1819476,2380925,2380925
H008490-I60JSG,-1040511,-3486238,-3486238
H008491-K7I93U,-191516,-193036,-193036
H008492-S86P7X,666855,439723,439723
H008493-F7TASX,0,0,0
H008494-FIHIFI,-61596,-192195,-192195
H008495-RH00W2,-315563,-339803,-339803
H008496-NG0LYI,30794,2677826,2677826
H008497-IX7Y8V,4871677,5186584,5186584
H008498-1O3HYN,6920543,6554187,6554187
H008499-J9Q7SD,2386148,1116194,1116194
H008500-FZLCDZ,1550953,1776165,1776165
H008501-9FZ8VB,7191765,6447547,6447547
H008502-MRN1M4,0,0,0
H008503-9TVWZA,518864,3753902,3753902
H008504-FDXIEX,3617908,4166576,4166576
H008505-1Z0LKS,89237,1102977,1102977
H008506-BCYRON,-366600,-365481,-365481
H008507-90LDPE,34272,727588,727588
H008508-9Y853P,12012,12012,12012
H008509-DQ2565,2860400,2693883,2693883
H008510-T11S8H,8775,8775,8775
H008511-PF7TKX,2216916,4701229,4701229
H008512-0YGW45,0,0,0
H008513-PE0ONK,0,0,0
H008514-XWSYB5,1237612,1251901,1251901
H008515-W8Q72Z,1785215,2099693,2099693
H008516-ZCMJ38,-166936,-164110,-164110
H008517-WICBHO,0,0,0
H008518-7LWVYP,4464,4464,4464
H008519-KE3RQB,6175621,5177186,5177186
H008520-AB2PVN,12289364,13266458,13266458
H008521-YEUC7H,-1042275,-1047082,-1047082
H008522-PYDV7I,630,630,630
H008523-6DURJZ,-2190,-2190,-2190
H008524-4LFOVQ,7439,7439,7439
H008525-LMMSFI,778,778,778
H008526-HS052W,9149131,8524126,8524126
H008527-T0FAZK,3636157,4173075,4173075
H008528-AE94VL,5245118,5310455,5310455
H008529-W48S9H,559325,1653982,1653982
H008530-PZE840,-18860,-99226,-99226
H008531-2RE3LJ,6000,6000,6000
H008532-G05K7O,0,0,0
H008533-G4G57N,1812002,2101779,2101779
H008534-ZUEGM7,3744120,3879614,3879614
H008535-CXQAV9,644094,3601946,3601946
H008536-OABXA9,0,0,0
H008537-DW66UQ,-12524,1127911,1127911
H008538-APSA0O,8504,8504,8504
H008539-7OAGGL,5767189,4560344,4560344
H008540-STUQYN,-37996,-40462,-40462
H008541-CXTWO3,-30361,-35878,-35878
H008542-TUPQGH,0,0,0
H008543-9R3KDF,-185294,-297424,-297424
H008544-5SLSK1,11996,11996,11996
H008545-4PKOQO,4977255,6194701,6194701
H008546-M4IYOZ,1254841,-315474,-315474
H008547-SLF6MU,2355998,2358381,2358381
H008548-37DUWP,678077,630753,630753
H008549-TPX1GE,0,0,0
H008550-WDEWNG,1969468,3636887,3636887
H008551-GQRJHQ,6898,6898,6898
H008552-MAOMP8,2761446,3193365,3193365
H008553-J2JN4K,16064,16064,16064
H008554-2QBVYY,713316,1808047,1808047
H008555-YSS1WE,731572,564844,564844
H008556-TJ1YBX,0,898654,898654
H008557-VBLF73,11763494,12088476,12088476
H008558-DY3D5Z,5583967,5581070,5581070
H008559-4RAW5J,0,0,0
H008560-F1S2SR,-507281,-501258,-501258
H008561-QFWKW0,-27363,114127,114127
H008562-HOQC5N,-21920,78857,78857
H008563-069FPY,2273045,2010943,2010943
H008564-VPISCF,21879,21879,21879
H008565-Y1KA68,10413032,10754904,10754904
H008566-80NTZZ,2216777,840024,840024
H008567-2RT40D,-644288,-2245757,-2245757
H008568-8JUKBC,299086,299086,299086
H008569-8PI08X,2790403,3360377,3360377
H008570-54O52N,9314012,8866372,8866372
H008571-YOY0PD,0,0,0
H008572-ZM9B44,4283436,5963362,5963362
H008573-D7WSYJ,-181502,-212209,-212209
H008574-HDJB39,546074,546074,546074
H008575-DPTB8Z,280485,0,0
H008576-6OHD7S,2702153,3680839,3680839
H008577-PY180W,82629,351983,351983
H008578-L8F25Q,-210378,-1022573,-1022573
H008579-HSM1NG,1484773,1541232,1541232
H008580-R022BF,0,0,0
H008581-H2AB2M,0,0,0
H008582-PXNM0X,-210857,-727884,-727884
H008583-2M0KVP,0,0,0
H008584-PJPMA1,-1145259,-4028762,-4028762
H008585-XNVY97,6079453,6078270,6078270
H008586-QX44Z5,794,794,794
H008587-PXZ3EL,3165552,3186467,3186467
H008588-FJEU8J,3350860,3574103,3574103
H008589-759H46,10755853,12373093,12373093
H008590-F17BOH,9262954,10278224,10278224
H008591-NSB5UN,426428,415429,415429
H008592-ZKM4IB,3216,3216,3216
H008593-4P2RRF,-318878,-1086833,-1086833
H008594-EGA1IC,-30800,-156695,-156695
H008595-OUC5HW,1685318,1973518,1973518
H008596-46ZPW7,479788,1099146,1099146
H008597-TTL9ZT,85357,85357,85357
H008598-GIKUV3,-10486,96011,96011
H008599-KTIKQV,3197077,8538630,8538630
H008600-EDB7LA,-103913,-75478,-75478
H008601-MZH0D4,4607347,5520425,5520425
H008602-2D4Y0C,-150511,-143123,-143123
H008603-YWZLLL,-324240,-362373,-362373
H008604-QUHWRN,0,0,0
H008605-3939BO,217286,0,0
H008606-B7DHIS,0,0,0
H008607-DKYPHS,4605164,3862677,3862677
H008608-9VM8FE,17541,17541,17541
H008609-NU3SAC,1539016,572287,572287
H008610-N44MV3,11988,11988,11988
H008611-01YYRI,4828568,6875406,6814655
H008612-UW2AXH,883511,1622551,1622551
H008613-60TC1D,-81764,-292872,-292872
H008614-ZSFCY0,2155357,2126538,2126538
H008615-SRL6W9,-142575,-1457807,-1457807
H008616-I359DM,0,0,0
H008617-U5NAVY,-10404,-86065,-86065
H008618-FNPLIC,4554207,3866755,3866755
H008619-KNHMSJ,3177655,3172449,3172449
H008620-8TF6QG,3346905,3391639,3391639
H008621-LADOK9,377926,399431,399431
H008622-J92A2N,2627354,3438531,3438531
H008623-2PKG52,9644,1633682,1633682
H008624-7J5YRO,4088409,4369970,4369970
H008625-X3TU8V,3764544,3844489,3844489
H008626-XRNWEC,384802,448655,448655
H008627-52UQQF,12019,12019,12019
H008628-09NW8K,5315892,6510734,6510734
H008629-MFCL3G,794944,11987,11987
H008630-1IAI67,6190744,5707345,5707345
H008631-Q2SKUB,7458491,8966510,8966510
H008632-DPMK4K,3403,3403,3403
H008633-0HGDGT,1441811,3037214,3037214
H008634-BI72CM,-246605,-238319,-238319
H008635-GGIN95,2036096,2177366,2177366
H008636-KRO1RJ,3327,3327,3327
H008637-HGYSPD,1345287,1399641,1399641
H008638-FDD3AV,11950902,14074472,14074472
H008639-WPKMI1,8010,8010,8010
H008640-NBBGJX,-271808,-979759,-979759
H008641-HB59RK,-507640,-1969308,-1969308
H008642-BHEAJ6,1038496,908736,908736
H008643-BAIFMY,4615116,4773665,4773665
H008644-TEMIPX,6136473,6088713,6088713
H008645-7YUKK0,-230187,-190426,-190426
H008646-2G9UFT,-367125,-268324,-268324
H008647-XU3OVR,-414174,-414097,-414097
H008648-537KK7,796,796,796
H008649-KXXLQN,0,0,0
H008650-C9TNYC,0,0,0
H008651-4D8UX5,-449881,-1080177,-1080177
H008652-LB8GCO,1554436,3307868,3307868
H008653-53P0OT,0,0,0
H008654-JXPJG9,3094988,3227768,3227768
H008655-K1UNVH,3799500,3792629,3792629
H008656-I0LJFT,1971310,1715801,1715801
H008657-XNMIFZ,4659717,4700947,4700947
H008658-6V9Y3U,2285828,3956851,3956851
H008659-LA7ZTM,7107,7107,7107
H008660-WAQYJC,-51924,-132553,-132553
H008661-THW7L9,17105,622663,622663
H008662-TONK4F,913238,935947,935947
H008663-QUCNPO,2146792,2542188,2542188
H008664-6S3VW3,1383282,1042835,1042835
H008665-JUSC96,0,0,0
H008666-6AY8R0,-53476,-62630,-62630
H008667-M6QD7A,4604133,3283492,3283492
H008668-IWXZBP,-151552,-512597,-512597
H008669-TD0KKW,0,0,0
H008670-0KGWQL,61761,154016,154016
H008671-I6DB38,0,31317,31317
H008672-01491M,1472162,1894472,1894472
H008673-00NJ5E,900,900,900
H008674-M2S2WU,0,0,0
H008675-GTZO2C,1239940,1112061,1112061
H008676-KHTNQH,1058954,1058954,1058954
H008677-RLG6MG,-1248020,-4204589,-4204589
H008678-7QMBW4,4306019,6402421,6402421
H008679-S574F6,-1009620,-3470304,-3470304
H008680-RI5BR1,0,0,0
H008681-2PHUXO,378956,585447,585447
H008682-T0EC9Q,-70536,-675906,-675906
H008683-W3CQJK,-285340,-286549,-286549
H008684-T085DG,11988,11988,11988
H008685-SPOCWU,3018867,3025172,3025172
H008686-R5TWFV,1985808,2587451,2587451
H008687-9DR07Q,0,0,0
H008688-Q75EXZ,1556960,1585203,1585203
H008689-ES4JJI,1491960,2758458,2758458
H008690-DYPFIE,11707,11707,11707
H008691-E3B0NE,-211082,-161787,-161787
H008692-M632K2,8016,8016,8016
H008693-TQHT6K,-75094,-254629,-254629
H008694-49N9SJ,92658,760870,760870
H008695-J3I0TU,897881,930716,930716
H008696-3GMSXX,490519,12877,12877
H008697-DQKJ0M,2941914,4239914,4239914
H008698-4SK1TG,-235616,-635047,-635047
H008699-72XAVP,-305192,-366704,-366704
H008700-BVI11K,302040,63572,63572
H008701-38XT01,15332,24911,24911
H008702-A1IO8B,39937,11990,11990
H008703-27PPB2,7637,7637,7637
H008704-N438JG,-209462,-335249,-335249
H008705-1CDZ55,-101536,-128752,-128752
H008706-GLV8YP,88697,88697,88697
H008707-GEA8M2,938666,1440599,1440599
H008708-7608J9,1445153,895597,895597
H008709-RN946Q,5863444,5810756,5810756
H008710-WLQDPP,9565785,10018056,10018056
H008711-702D7U,340730,1912346,1912346
H008712-0ELIMA,-215828,-203215,-203215
H008713-WJKJ7B,53975,159644,159644
H008714-HJWYOK,70011,469925,469925
H008715-CF0XYK,2304874,3135203,3135203
H008716-T7WIAU,1806129,1418566,1418566
H008717-X7W7V5,1154,1154,1154
H008718-3C8FVH,1289,1289,1289
H008719-8F4S52,0,0,0
H008720-DEP9UZ,2294496,2306975,2306975
H008721-NPJ9Q7,556555,13171,13171
H008722-YMAF6W,1093678,2936816,2936816
H008723-606B03,400243,0,0
H008724-HIHT76,8525179,8516696,8516696
H008725-Q2VXCJ,2714024,3561055,3561055
H008726-KXNR6V,223955,263993,263993
H008727-UB8XAS,4200117,2649187,2649187
H008728-RUEVRT,0,0,0
H008729-KZQKKF,3648422,5656232,5656232
H008730-ZANY6Z,1145705,1144669,1144669
H008731-P1F4JC,6976127,8362276,8362276
H008732-SVJOW7,-293619,-281093,-281093
H008733-ETV98J,3805824,4250734,4250734
H008734-ROAXWJ,5356535,5534528,5534528
H008735-H4AL0F,11232,11232,11232
H008736-NJWCBI,3487712,3360853,3360853
H008737-AAVXMH,16333,-173992,-173992
H008738-RTI4S1,4348,4348,4348
H008739-B5WKEB,7983,7983,7983
H008740-MKJD6D,4466105,4442913,4442913
H008741-VG90UG,1395057,1248381,1248381
H008742-K0P1RR,4367843,2553994,2553994
H008743-IFAK13,6701088,7748810,7748810
H008744-GZZSKV,-307865,-1091857,-1091857
H008745-VMJSFD,1253516,1180173,1180173
H008746-RBWFZM,2221164,2710452,2710452
H008747-ZP1DQZ,-25609,-104901,-104901
H008748-0LP5W2,1064412,426960,426960
H008749-ZXZROT,-216231,-639082,-639082
H008750-3RIDZ3,3079025,3331706,3331706
H008751-YYZMFS,4389725,6740852,6740852
H008752-ASVXUD,-397882,-534681,-534681
H008753-JCBIX5,3824,3824,3824
H008754-4MY7TM,9668,9668,9668
H008755-PGCO8K,-600072,-2398970,-2398970
H008756-VPEDD3,10401,10401,10401
H008757-N1DK79,192,192,192
H008758-P6LE0S,1322280,1294447,1294447
H008759-C88D37,2763465,2396692,2396692
H008760-IOEZZP,9464991,11274550,11274550
H008761-2J7V9R,3411586,3501549,3501549
H008762-0MMA3O,55735,55735,55735
H008763-D0NJIZ,3741779,3847806,3847806
H008764-2BDCHP,-90379,-103458,-103458
H008765-B6SU43,-40506,-24900,-24900
H008766-UCW71S,5128,5128,5128
H008767-QB6NRI,-146065,-146065,-146065
H008768-YOJD5K,4310773,2948568,2948568
H008769-RXLEXP,8000,8000,8000
H008770-FIHS6Y,-238547,-492476,-492476
H008771-MV1T0Z,266521,868213,868213
H008772-WLTP0W,1170341,11986,11986
H008773-LN3G3A,-15941,1161579,1161579
H008774-PO32JA,4730,4730,4730
H008775-9KT9IG,0,0,0
H008776-X3BIR6,4425884,2819499,2819499
H008777-ZY5MB7,11986,11986,11986
H008778-SEJ3H0,-809797,-3024244,-3024244
H008779-KU3P28,4663,4663,4663
H008780-VBUJWA,1887626,1718985,1718985
H008781-75QKYU,-531188,-528215,-528215
H008782-ADCJVR,4199709,4150784,4150784
H008783-1YUOI2,455758,31702,31702
H008784-VAPO9I,1246844,2913874,2913874
H008785-WCGYX8,1846847,1883531,1883531
H008786-PWN7HY,-9371,20800,20800
H008787-2MA7SQ,0,0,0
H008788-BC3UMD,-42644,2593571,2593571
H008789-VFCP41,1359167,-270970,-270970
H008790-QRMQ0L,6990,6990,6990
H008791-C4TTP2,-142184,-142725,-142725
H008792-LP17U5,1715829,1581033,1581033
H008793-QU2YEA,0,0,0
H008794-V45G7W,5057362,5750900,5750900
H008795-4KAH1K,4199142,4561822,4561822
H008796-3DKWLF,0,0,0
H008797-W8R1JR,3238305,3202789,3202789
H008798-6U01VP,-44888,-38560,-38560
H008799-010YI4,1857296,1740247,1740247
H008800-YITSW6,0,0,0
H008801-IDHCWI,-20169,-81248,-81248
H008802-ANW0RR,2691246,2835461,2835461
H008803-F04B4F,1097359,1866887,1866887
H008804-C4WKPS,0,0,0
H008805-X4SKUT,-105614,-397166,-397166
H008806-RA65JU,1943508,2090194,2090194
H008807-660PUG,0,0,0
H008808-HTCX2G,6238513,5705616,5705616
H008809-27LBXQ,-756610,-2816724,-2816724
H008810-4PRA6G,2945223,3437360,3437360
H008811-Y1PRTF,-27021,-27074,-27074
H008812-HCLK33,32796,32796,32796
H008813-NOGWWC,0,0,0
H008814-26GRFH,1280700,1280700,1280700
H008815-EQNZBJ,-365654,-337717,-337717
H008816-UJKD5H,3888,3888,3888
H008817-8X36PD,-837277,-768108,-768108
H008818-GLA0Y4,365042,0,0
H008819-GG2OPN,-54118,-212803,-212803
H008820-29S0NP,-162651,-651348,-651348
H008821-PQNZ58,-63639,-302966,-302966
H008822-P5YTJN,1034477,1034416,1034416
H008823-ZS5S19,0,0,0
H008824-M70AVK,13382,13382,13382
H008825-SBJRXG,8009,8009,8009
H008826-CSRXOM,11987,11987,11987
H008827-KBF3LJ,-27291,-145044,-145044
H008828-OC6BI8,1420054,1420056,1420056
H008829-EWLK62,-240601,-1086869,-1086869
H008830-MN0MPI,0,0,0
H008831-R9OG4M,1075633,1036473,1036473
H008832-Z2TRCI,0,0,0
H008833-9KHV4K,29079,29079,29079
H008834-UDAK2R,-338138,-339456,-339456
H008835-JPE7G3,655204,420546,420546
H008836-WOOZ9J,0,0,0
H008837-WXCVXT,2654336,3390870,3390870
H008838-HOMNZ9,-307486,-309140,-309140
H008839-CIBGQO,-319910,-54840,-54840
H008840-BUT20X,0,0,0
H008841-ZZZ349,6537402,6464060,6464060
H008842-O6RQ4C,4196443,3645352,3645352
H008843-NE4HQY,-485156,-521931,-521931
H008844-A8KXGD,-2917,-89866,-89866
H008845-SYVTVG,7206,71529,71529
H008846-9GK7MS,1425092,1894713,1894713
H008847-9F7QKZ,0,462864,462864
H008848-YX44OY,504300,855513,855513
H008849-4LCADM,0,0,0
H008850-1QDL3K,751259,888132,888132
H008851-O41IPY,1547241,3864080,3864080
H008852-5VYFWO,-36914,-40810,-40810
H008853-EUXC5A,-718516,-718625,-718625
H008854-BF4X7D,5283083,5133862,5133862
H008855-IQHPDA,0,1114997,1114997
H008856-R8P15G,-272404,-1027766,-1027766
H008857-NI36SI,0,0,0
H008858-4E9JRI,-229570,-546415,-546415
H008859-04AGG3,5187173,6042667,6042667
H008860-VH06ZN,-12954,-379079,-379079
H008861-22J3UD,-261523,-262319,-262319
H008862-SWCEEJ,762067,868584,868584
H008863-542VMQ,0,0,0
H008864-5KAFPU,8012,8012,8012
H008865-QA9D0T,1182867,1197562,1197562
H008866-WRVL7K,8158,8158,8158
H008867-30IZAI,2784472,2775484,2775484
H008868-3N831X,-27452,1048388,1048388
H008869-N9QAOB,16147,16147,16147
H008870-E47TE6,340628,300030,300030
H008871-SMMN1E,-1004362,-3245308,-3245308
H008872-APFWHJ,6551,6551,6551
H008873-ZBGNCA,553632,553632,553632
H008874-GCYUJY,987815,-839219,-839219
H008875-D1ZISU,787229,748679,748679
H008876-OFYRRP,2158986,1709028,1709028
H008877-9EGWOW,-167500,-177538,-177538
H008878-NAA8DB,126991,-190237,-190237
H008879-X79AED,1090556,302657,302657
H008880-0G01QD,0,0,0
H008881-PWRCK2,0,0,0
H008882-HTBXEA,2274304,318960,318960
H008883-WTW49F,502939,3013819,3013819
H008884-LIGI2F,2717839,2661850,2661850
H008885-S4U5A8,7990,7990,7990
H008886-8ZFZHT,0,0,0
H008887-8YMF16,-198928,-359041,-359041
H008888-OCALIO,1875588,1715416,1715416
H008889-8RJ2CO,0,0,0
H008890-IL0DVH,5222634,5195255,5195255
H008891-AZVKLZ,11993,11993,11993
H008892-GTBRCJ,4019,4019,4019
H008893-W72FND,384434,1028550,1028550
H008894-F7KD1Z,0,0,0
H008895-3SXA3O,-624188,-2004939,-2004939
H008896-EP2ULB,0,1048753,1048753
H008897-NP6B31,131651,95544,95544
H008898-ZS43V6,3756974,4197976,4197976
H008899-JKTRIP,3419,3016873,3016873
H008900-8NHSS8,3988,3988,3988
H008901-CU327I,-324268,-1163318,-1163318
H008902-8OAAKE,3711327,4093704,4093704
H008903-1OJ6VV,4445382,2578597,2578597
H008904-AB23N9,0,0,0
H008905-M7XVQW,446223,-67894,-67894
H008906-AIZ7OU,6181510,6174878,6174878
H008907-A2RVX4,843656,0,0
H008908-3TVDJZ,4250841,2431429,2431429
H008909-Y88KIJ,-392801,-521905,-521905
H008910-EYE47G,4471526,4685446,4564717
H008911-GNUYUF,2320921,2693398,2693398
H008912-VL4WXT,273159,48187,48187
H008913-42GMHL,6708494,3728449,3728449
H008914-LRP6PS,568566,562815,562815
H008915-TC1531,1683791,2010079,2010079
H008916-SXX1GH,6879214,4955278,5835245
H008917-44QNQP,-314311,-770639,-770639
H008918-UCSTEV,1967417,2512445,2512445
H008919-HNYUPO,0,0,0
H008920-BOKPOM,191750,140238,140238
H008921-KKHUE9,0,1503236,1503236
H008922-KIRB64,10605,10605,10605
H008923-KRQ1XG,223159,1019516,1019516
H008924-6KSARD,639144,-209806,-209806
H008925-4JXLKS,5064418,3770365,3770365
H008926-KWSQ4Z,10223,10223,10223
H008927-ZEIUQW,3097,3097,3097
H008928-JVVJR9,1345461,2048711,2048711
H008929-MAO1W6,0,0,0
H008930-2K5N04,0,0,0
H008931-B0TPJX,-744680,-2713849,-2713849
H008932-SEYN8T,669137,656215,656215
H008933-YWEONN,3567233,3507965,3507965
H008934-C5PR7B,6245481,7138569,7138569
H008935-YZCUJ4,2647,0,0
H008936-NX64LV,418323,0,0
H008937-MFKVDV,-573237,-565780,-565780
H008938-5M7RPQ,4354403,4576367,4576367
H008939-C9LF24,1081681,1081681,1081681
H008940-IF92UY,14753,14753,14753
H008941-348Z1M,7625615,8528797,8528797
H008942-DUTL41,-457402,-331774,-331774
H008943-CJ8VIL,4003,4003,4003
H008944-NVPDRF,531114,1228685,1228685
H008945-88ACFV,-169816,-147928,-147928
H008946-QGU9TO,6485218,7521893,7521893
H008947-F6DZKD,11906,11906,11906
H008948-NNBK7R,14078,14078,14078
H008949-P9B0N1,17125,17125,17125
H008950-R2PJQ8,0,0,0
H008951-2PXA02,2623172,2352231,2352231
H008952-JN5DUA,-222609,-222607,-222607
H008953-RO4JO6,-74476,-301497,-301497
H008954-G7Q6AD,1824829,2046925,2046925
H008955-YZEQXC,10616,10616,10616
H008956-JSBHM8,-409895,-344551,-344551
H008957-SJAKNO,-87365,-565124,-565124
H008958-0NIU6P,8315446,7666890,7666890
H008959-PW8UX9,0,0,0
H008960-EXAX1X,4002,4002,4002
H008961-EBKYG0,8226190,7867131,7867131
H008962-LG0L6R,-440286,-440520,-440520
H008963-V53Y7Q,4615257,5041705,5041705
H008964-HYWZEM,-299493,-1270085,-1270085
H008965-HTSXEX,-81826,-84535,-84535
H008966-HCA71L,0,0,0
H008967-JHSKIL,10232,10232,10232
H008968-HO8A0K,7659,7659,7659
H008969-3Z96FN,296160,266827,266827
H008970-4SQ6FI,1429249,4273692,4273692
H008971-TAE7JU,1791389,1871106,1871106
H008972-XLKGMJ,492221,695775,695775
H008973-VB1BVS,12017,12017,12017
H008974-Q3ODCW,4055265,4004491,4004491
H008975-9O6P99,621925,433484,433484
H008976-7VDLHU,-946707,-973900,-973900
H008977-06PP38,-369429,-511757,-511757
H008978-ES1DFW,871882,1575942,1575942
H008979-OVMWJY,15159785,17294875,17294875
H008980-0MUEHG,9625,9625,9625
H008981-9VLJW2,7428093,6638055,6638055
H008982-R9CC6V,2277279,2026135,2026135
H008983-TUJ2LN,563938,629385,629385
H008984-JV86TB,515,515,515
H008985-Q0P167,1382975,1658458,1658458
H008986-RYLS6J,-159034,-150374,-150374
H008987-HXDM5T,318653,-176214,-176214
H008988-GFU7WF,-131852,-114979,-114979
H008989-FV3MM6,1520457,1201134,1201134
H008990-WJ7W5R,0,0,0
H008991-7O5SHE,3391309,2893497,2893497
H008992-75Q089,0,0,0
H008993-SYEUVP,6148,6148,6148
H008994-OUMA0Y,2604,2604,2604
H008995-12Z24X,6159255,6113835,6113835
H008996-DPBQ48,-72240,-266605,-266605
H008997-G8P13Y,4254634,3599378,3599378
H008998-3V0G0N,-87218,-247544,-247544
H008999-RLKFQE,112269,157615,157615
H009000-1L5YC6,835408,1208275,1208275
H009001-1VX8C4,6677,-102882,-102882
H009002-0BFUU0,2316718,461706,461706
H009003-HQ0WYH,530230,530230,530230
H009004-TA20AT,21192,21192,21192
H009005-1IVRZ5,1042447,1169575,1169575
H009006-563WGX,304713,218377,218377
H009007-QSO06D,-152013,94733,94733
H009008-95Y1DW,-116937,-117295,-117295
H009009-4J7GLE,3024553,2769059,2769059
H009010-QR19PO,0,1001435,1001435
H009011-QLTIIK,311,311,311
H009012-T1LIWC,-281135,-289173,-289173
H009013-VXN6M3,6125,6125,6125
H009014-J12KA1,4119,4119,4119
H009015-YVJ3HL,-132667,-585313,-585313
H009016-SMUNK5,-687943,-2476471,-2476471
