taxpayer_id,out_v1,out_v2,out_v3
H008686-R5TWFV,2587451,2587451,2587451
H008687-9DR07Q,0,0,0
H008688-Q75EXZ,1585203,1585203,1585203
H008689-ES4JJI,2758458,2758458,2758458
H008690-DYPFIE,11707,11707,11707
H008691-E3B0NE,-161787,-161787,-161787
H008692-M632K2,8016,8016,8016
H008693-TQHT6K,-254629,-254629,-254629
H008694-49N9SJ,760870,760870,760870
H008695-J3I0TU,930716,930716,930716
H008696-3GMSXX,12877,12877,12877
H008697-DQKJ0M,4239914,4239914,4239914
H008698-4SK1TG,-635047,-635047,-635047
H008699-72XAVP,-366704,-366704,-366704
H008700-BVI11K,63572,63572,63572
H008701-38XT01,24911,24911,24911
H008702-A1IO8B,11990,11990,955444
H008703-27PPB2,7637,7637,7637
H008704-N438JG,-335249,-335249,-335249
H008705-1CDZ55,-128752,-128752,-128752
H008706-GLV8YP,88697,88697,88697
H008707-GEA8M2,1440599,1440599,1440599
H008708-7608J9,895597,895597,895597
H008709-RN946Q,5810756,5810756,5810756
H008710-WLQDPP,10018056,10018056,10018056
H008711-702D7U,1912346,1912346,1912346
H008712-0ELIMA,-203215,-203215,-203215
H008713-WJKJ7B,159644,159644,159644
H008714-HJWYOK,469925,469925,469925
H008715-CF0XYK,3135203,3135203,3135203
H008716-T7WIAU,1418566,1418566,1418566
H008717-X7W7V5,1154,1154,1154
H008718-3C8FVH,1289,1289,1289
H008719-8F4S52,0,0,0
H008720-DEP9UZ,2306975,2306975,2306975
H008721-NPJ9Q7,13171,13171,13171
H008722-YMAF6W,2936816,2936816,2936816
H008723-606B03,0,0,0
H008724-HIHT76,8516696,8516696,8516696
H008725-Q2VXCJ,3561055,3561055,3561055
H008726-KXNR6V,263993,263993,263993
H008727-UB8XAS,2649187,2649187,2649187
H008728-RUEVRT,0,0,0
H008729-KZQKKF,5656232,5656232,5656232
H008730-ZANY6Z,1144669,1144669,1144669
H008731-P1F4JC,8362276,8362276,8362276
H008732-SVJOW7,-281093,-281093,-281093
H008733-ETV98J,4250734,4250734,4250734
H008734-ROAXWJ,5534528,5534528,5534528
H008735-H4AL0F,11232,11232,11232
H008736-NJWCBI,3360853,3360853,3360853
H008737-AAVXMH,-173992,-173992,-173992
H008738-RTI4S1,4348,4348,4348
H008739-B5WKEB,7983,7983,7983
H008740-MKJD6D,4442913,4442913,4442913
H008741-VG90UG,1248381,1248381,1248381
H008742-K0P1RR,2553994,2553994,2553994
H008743-IFAK13,7748810,7748810,7748810
H008744-GZZSKV,-1091857,-1091857,-1091857
H008745-VMJSFD,1180173,1180173,1180173
H008746-RBWFZM,2710452,2710452,2710452
H008747-ZP1DQZ,-104901,-104901,-104901
H008748-0LP5W2,426960,426960,426960
H008749-ZXZROT,-639082,-639082,-639082
H008750-3RIDZ3,3331706,3331706,3331706
H008751-YYZMFS,6740852,6740852,6740852
H008752-ASVXUD,-534681,-534681,-534681
H008753-JCBIX5,3824,3824,3824
H008754-4MY7TM,9668,9668,9668
H008755-PGCO8K,-2398970,-2398970,-2394566
H008756-VPEDD3,10401,10401,10401
H008757-N1DK79,192,192,192
H008758-P6LE0S,1294447,1294447,1294447
H008759-C88D37,2396692,2396692,2396692
H008760-IOEZZP,11274550,11274550,11274550
H008761-2J7V9R,3501549,3501549,3501549
H008762-0MMA3O,55735,55735,55735
H008763-D0NJIZ,3847806,3847806,3847806
H008764-2BDCHP,-103458,-103458,-103458
H008765-B6SU43,-24900,-24900,-24900
H008766-UCW71S,5128,5128,5128
H008767-QB6NRI,-146065,-146065,-146065
H008768-YOJD5K,2948568,2948568,2948568
H008769-RXLEXP,8000,8000,8000
H008770-FIHS6Y,-492476,-492476,-492476
H008771-MV1T0Z,868213,868213,868213
H008772-WLTP0W,11986,11986,11986
H008773-LN3G3A,1161579,1161579,1161579
H008774-PO32JA,4730,4730,4730
H008775-9KT9IG,0,0,0
H008776-X3BIR6,2819499,2819499,2819499
H008777-ZY5MB7,11986,11986,11986
H008778-SEJ3H0,-3024244,-3024244,-3024244
H008779-KU3P28,4663,4663,4663
H008780-VBUJWA,1718985,1718985,1718985
H008781-75QKYU,-528215,-528215,-528215
H008782-ADCJVR,4150784,4150784,4150784
H008783-1YUOI2,31702,31702,31702
H008784-VAPO9I,2913874,2913874,2913874
H008785-WCGYX8,1883531,1883531,1883531
H008786-PWN7HY,20800,20800,20800
H008787-2MA7SQ,0,0,0
H008788-BC3UMD,2593571,2593571,2593571
H008789-VFCP41,-270970,-270970,-270970
H008790-QRMQ0L,6990,6990,6990
H008791-C4TTP2,-142725,-142725,-142725
H008792-LP17U5,1581033,1581033,1581033
H008793-QU2YEA,0,0,0
H008794-V45G7W,5750900,5750900,5750900
H008795-4KAH1K,4561822,4561822,4561822
H008796-3DKWLF,0,0,0
H008797-W8R1JR,3202789,3202789,3202789
H008798-6U01VP,-38560,-38560,-38560
H008799-010YI4,1740247,1740247,1740247
H008800-YITSW6,0,0,0
H008801-IDHCWI,-81248,-81248,-81248
H008802-ANW0RR,2835461,2835461,2835461
H008803-F04B4F,1866887,1866887,1866887
H008804-C4WKPS,0,0,0
H008805-X4SKUT,-397166,-397166,-397166
H008806-RA65JU,2090194,2090194,2090194
H008807-660PUG,0,0,0
H008808-HTCX2G,5705616,5705616,5705616
H008809-27LBXQ,-2816724,-2816724,-2816724
H008810-4PRA6G,3437360,3437360,3437360
H008811-Y1PRTF,-27074,-27074,-27074
H008812-HCLK33,32796,32796,32796
H008813-NOGWWC,0,0,0
H008814-26GRFH,1280700,1280700,1280700
H008815-EQNZBJ,-337717,-337717,-337717
H008816-UJKD5H,3888,3888,3888
H008817-8X36PD,-768108,-768108,-768108
H008818-GLA0Y4,0,0,0
H008819-GG2OPN,-212803,-212803,-212803
H008820-29S0NP,-651348,-651348,-651348
H008821-PQNZ58,-302966,-302966,-302966
H008822-P5YTJN,1034416,1034416,1034416
H008823-ZS5S19,0,0,0
H008824-M70AVK,13382,13382,13382
H008825-SBJRXG,8009,8009,8009
H008826-CSRXOM,11987,11987,11987
H008827-KBF3LJ,-145044,-145044,-185894
H008828-OC6BI8,1420056,1420056,1420056
H008829-EWLK62,-1086869,-1086869,-1086869
H008830-MN0MPI,0,0,0
H008831-R9OG4M,1036473,1036473,1036473
H008832-Z2TRCI,0,0,0
H008833-9KHV4K,29079,29079,29079
H008834-UDAK2R,-339456,-339456,-339456
H008835-JPE7G3,420546,420546,420546
H008836-WOOZ9J,0,0,0
H008837-WXCVXT,3390870,3390870,3390870
H008838-HOMNZ9,-309140,-309140,-309140
H008839-CIBGQO,-54840,-54840,-54840
H008840-BUT20X,0,0,0
H008841-ZZZ349,6464060,6464060,6464060
H008842-O6RQ4C,3645352,3645352,3645352
H008843-NE4HQY,-521931,-521931,-521931
H008844-A8KXGD,-89866,-89866,-154061
H008845-SYVTVG,71529,71529,71529
H008846-9GK7MS,1894713,1894713,1894713
H008847-9F7QKZ,462864,462864,462864
H008848-YX44OY,855513,855513,855513
H008849-4LCADM,0,0,0
H008850-1QDL3K,888132,888132,888132
H008851-O41IPY,3864080,3864080,3864080
H008852-5VYFWO,-40810,-40810,-40810
H008853-EUXC5A,-718625,-718625,-718625
H008854-BF4X7D,5133862,5133862,5133862
H008855-IQHPDA,1114997,1114997,1114997
H008856-R8P15G,-1027766,-1027766,-1027766
H008857-NI36SI,0,0,0
H008858-4E9JRI,-546415,-546415,-546415
H008859-04AGG3,6042667,6042667,6042667
H008860-VH06ZN,-379079,-379079,-379079
H008861-22J3UD,-262319,-262319,-262319
H008862-SWCEEJ,868584,868584,868584
H008863-542VMQ,0,0,0
H008864-5KAFPU,8012,8012,8012
H008865-QA9D0T,1197562,1197562,1197562
H008866-WRVL7K,8158,8158,8158
H008867-30IZAI,2775484,2775484,2775484
H008868-3N831X,1048388,1048388,1048388
H008869-N9QAOB,16147,16147,16147
H008870-E47TE6,300030,300030,300030
H008871-SMMN1E,-3245308,-3245308,-3245308
H008872-APFWHJ,6551,6551,6551
H008873-ZBGNCA,553632,553632,553632
H008874-GCYUJY,-839219,-839219,-839219
H008875-D1ZISU,748679,748679,748679
H008876-OFYRRP,1709028,1709028,1709028
H008877-9EGWOW,-177538,-177538,-177538
H008878-NAA8DB,-190237,-190237,-190237
H008879-X79AED,302657,302657,302657
H008880-0G01QD,0,0,0
H008881-PWRCK2,0,0,0
H008882-HTBXEA,318960,318960,318960
H008883-WTW49F,3013819,3013819,3013819
H008884-LIGI2F,2661850,2661850,2661850
H008885-S4U5A8,7990,7990,7990
H008886-8ZFZHT,0,0,0
H008887-8YMF16,-359041,-359041,-359041
H008888-OCALIO,1715416,1715416,1715416
H008889-8RJ2CO,0,0,0
H008890-IL0DVH,5195255,5195255,5195255
H008891-AZVKLZ,11993,11993,11993
H008892-GTBRCJ,4019,4019,4019
H008893-W72FND,1028550,1028550,1028550
H008894-F7KD1Z,0,0,0
H008895-3SXA3O,-2004939,-2004939,-2004939
H008896-EP2ULB,1048753,1048753,1048753
H008897-NP6B31,95544,95544,95544
H008898-ZS43V6,4197976,4197976,4197976
H008899-JKTRIP,3016873,3016873,3016873
H008900-8NHSS8,3988,3988,3988
H008901-CU327I,-1163318,-1163318,-1163318
H008902-8OAAKE,4093704,4093704,4093704
H008903-1OJ6VV,2578597,2578597,2578597
H008904-AB23N9,0,0,0
H008905-M7XVQW,-67894,-67894,-67894
H008906-AIZ7OU,6174878,6174878,6174878
H008907-A2RVX4,0,0,0
H008908-3TVDJZ,2431429,2431429,2431429
H008909-Y88KIJ,-521905,-521905,-521905
H008910-EYE47G,4564717,4685446,4685446
H008911-GNUYUF,2693398,2693398,2693398
H008912-VL4WXT,48187,48187,48187
H008913-42GMHL,3728449,3728449,3728449
H008914-LRP6PS,562815,562815,562815
H008915-TC1531,2010079,2010079,2010079
H008916-SXX1GH,5835245,4955278,5835245
H008917-44QNQP,-770639,-770639,-770639
H008918-UCSTEV,2512445,2512445,2512445
H008919-HNYUPO,0,0,0
H008920-BOKPOM,140238,140238,140238
H008921-KKHUE9,1503236,1503236,1503236
H008922-KIRB64,10605,10605,10605
H008923-KRQ1XG,1019516,1019516,1019516
H008924-6KSARD,-209806,-209806,-226502
H008925-4JXLKS,3770365,3770365,3770365
H008926-KWSQ4Z,10223,10223,10223
H008927-ZEIUQW,3097,3097,3097
H008928-JVVJR9,2048711,2048711,2048711
H008929-MAO1W6,0,0,0
H008930-2K5N04,0,0,0
H008931-B0TPJX,-2713849,-2713849,-2713849
H008932-SEYN8T,656215,656215,656215
H008933-YWEONN,3507965,3507965,3507965
H008934-C5PR7B,7138569,7138569,7138569
H008935-YZCUJ4,0,0,0
H008936-NX64LV,0,0,0
H008937-MFKVDV,-565780,-565780,-565780
H008938-5M7RPQ,4576367,4576367,4576367
H008939-C9LF24,1081681,1081681,1081681
H008940-IF92UY,14753,14753,14753
H008941-348Z1M,8528797,8528797,8528797
H008942-DUTL41,-331774,-331774,-319858
H008943-CJ8VIL,4003,4003,4003
H008944-NVPDRF,1228685,1228685,1228685
H008945-88ACFV,-147928,-147928,-147928
H008946-QGU9TO,7521893,7521893,7521893
H008947-F6DZKD,11906,11906,11906
H008948-NNBK7R,14078,14078,14078
H008949-P9B0N1,17125,17125,17125
H008950-R2PJQ8,0,0,0
H008951-2PXA02,2352231,2352231,2352231
H008952-JN5DUA,-222607,-222607,-222607
H008953-RO4JO6,-301497,-301497,-301497
H008954-G7Q6AD,2046925,2046925,2046925
H008955-YZEQXC,10616,10616,10616
H008956-JSBHM8,-344551,-344551,-344551
H008957-SJAKNO,-565124,-565124,-565124
H008958-0NIU6P,7666890,7666890,7666890
H008959-PW8UX9,0,0,0
H008960-EXAX1X,4002,4002,4002
H008961-EBKYG0,7867131,7867131,7867131
H008962-LG0L6R,-440520,-440520,-440520
H008963-V53Y7Q,5041705,5041705,5041705
H008964-HYWZEM,-1270085,-1270085,-1270085
H008965-HTSXEX,-84535,-84535,-84535
H008966-HCA71L,0,0,0
H008967-JHSKIL,10232,10232,10232
H008968-HO8A0K,7659,7659,7659
H008969-3Z96FN,266827,266827,266827
H008970-4SQ6FI,4273692,4273692,4273692
H008971-TAE7JU,1871106,1871106,1871106
H008972-XLKGMJ,695775,695775,695775
H008973-VB1BVS,12017,12017,12017
H008974-Q3ODCW,4004491,4004491,4004491
H008975-9O6P99,433484,433484,433484
H008976-7VDLHU,-973900,-973900,-973900
H008977-06PP38,-511757,-511757,-511757
H008978-ES1DFW,1575942,1575942,1575942
H008979-OVMWJY,17294875,17294875,17294875
H008980-0MUEHG,9625,9625,9625
H008981-9VLJW2,6638055,6638055,6638055
H008982-R9CC6V,2026135,2026135,2026135
H008983-TUJ2LN,629385,629385,629385
H008984-JV86TB,515,515,515
H008985-Q0P167,1658458,1658458,1658458
H008986-RYLS6J,-150374,-150374,-150374
H008987-HXDM5T,-176214,-176214,-176214
H008988-GFU7WF,-114979,-114979,-114979
H008989-FV3MM6,1201134,1201134,1201134
H008990-WJ7W5R,0,0,0
H008991-7O5SHE,2893497,2893497,2893497
H008992-75Q089,0,0,0
H008993-SYEUVP,6148,6148,6148
H008994-OUMA0Y,2604,2604,2604
H008995-12Z24X,6113835,6113835,6113835
H008996-DPBQ48,-266605,-266605,-266605
H008997-G8P13Y,3599378,3599378,3599378
H008998-3V0G0N,-247544,-247544,-247544
H008999-RLKFQE,157615,157615,157615
H009000-1L5YC6,1208275,1208275,1208275
H009001-1VX8C4,-102882,-102882,-102882
H009002-0BFUU0,461706,461706,461706
H009003-HQ0WYH,530230,530230,631156
H009004-TA20AT,21192,21192,21192
H009005-1IVRZ5,1169575,1169575,1169575
H009006-563WGX,218377,218377,218377
H009007-QSO06D,94733,94733,94733
H009008-95Y1DW,-117295,-117295,-117295
H009009-4J7GLE,2769059,2769059,2769059
H009010-QR19PO,1001435,1001435,1001435
H009011-QLTIIK,311,311,311
H009012-T1LIWC,-289173,-289173,-289173
H009013-VXN6M3,6125,6125,6125
H009014-J12KA1,4119,4119,4119
H009015-YVJ3HL,-585313,-585313,-585313
H009016-SMUNK5,-2476471,-2476471,-2476471
H009017-P1DX97,-184393,-184393,-184393
H009018-2BD52S,71710,71710,71710
H009019-608GIB,0,0,0
H009020-YJVO80,5200759,5200759,5200759
H009021-31W5DE,527948,527948,527948
H009022-ECSQWA,-193072,-193072,-193072
H009023-UH7568,5271345,5271345,5271345
H009024-SON8O8,105,105,105
H009025-NG7ZPP,4542581,4542581,4542581
H009026-RLIOFH,5124709,5124709,5124709
H009027-7KCLJH,397820,397820,397820
H009028-48LFUF,498916,498916,498916
H009029-4HDXSK,68832,68832,68832
H009030-37SDME,0,0,0
H009031-PRMVLA,429340,429340,429340
H009032-2E5Q4X,941975,941975,941975
H009033-IT3TJE,2070523,2070523,2070523
H009034-DZTL6P,6571326,6571326,6571326
H009035-J46HG6,460237,460237,460237
H009036-M71MXU,7209081,7209081,7209081
H009037-W3K2RF,6714573,6714573,6714573
H009038-8HLUCO,-30318,-30318,-30318
H009039-RM6UQF,3134117,3134117,3137959
H009040-DEYJTL,565525,565525,565525
H009041-QV1WSY,3961700,3961700,3961700
H009042-6P6X3O,6894453,6894453,6894453
H009043-D9ZC7E,-2654684,-2654684,-2654684
H009044-VUNR2F,2081164,2081164,2081164
H009045-BWAHC7,0,0,0
H009046-RMNXX0,-625822,-625822,-625822
H009047-0FRB3P,0,0,0
H009048-2SJDFV,0,0,0
H009049-O6MQEA,-736146,-736146,-736146
H009050-0YAH3L,1853532,1853532,1853532
H009051-PSEHMW,-130116,-130116,-130116
H009052-G667NC,-220871,-220871,-220871
H009053-TXGV8O,3520087,3520087,3520087
H009054-LNJ701,1429456,1429456,1429456
H009055-X0MJML,-825301,-825301,-825301
H009056-D5FXLW,-4444323,-4444323,-4444323
H009057-364K4E,-381675,-381675,-381675
H009058-N8ZQOB,1901383,1901383,1901383
H009059-PCB03F,1246370,1246370,1481025
H009060-BX8V6B,-22400,-22400,-22400
H009061-YFGSF1,-449554,-449554,-449554
H009062-Y2S04Z,-277281,-277281,-277281
H009063-OVSL82,0,0,0
H009064-K93VJR,11662,11662,11662
H009065-T5CJ6M,-261228,-261228,-261228
H009066-4Q0VJE,-132813,-132813,-132813
H009067-AXWMH0,13048,13048,13048
H009068-4USZW3,0,0,0
H009069-8TW5CG,433901,433901,433901
H009070-MH2YDC,279902,279902,279902
H009071-H26Y5N,2485898,2485898,2485898
H009072-1RD78S,430562,430562,430562
H009073-2NBC1L,3097579,3097579,3097579
H009074-GJ7XSK,-488551,-488551,-488551
H009075-LF96MS,-75157,-75157,-75157
H009076-04FOWJ,-1890829,-1890829,-1890829
H009077-A2YMOR,1900360,1900360,1900360
H009078-Z9JQ4F,10861,10861,10861
H009079-6T82XO,-177604,-177604,-181419
H009080-WYM7YV,559640,559640,559640
H009081-6GZW0B,812097,812097,812097
H009082-PMH7MF,-2128036,-2128036,-2128036
H009083-QFX2A4,135234,135234,135234
H009084-4YCA9W,-5831,-5831,-5831
H009085-27DPTT,0,0,0
H009086-24C2TC,1434716,1434716,1434716
H009087-WS18SA,-1633406,-1633406,-1633406
H009088-KLKH7A,0,0,0
H009089-3P24G2,-577374,-577374,-577374
H009090-195EGJ,0,0,0
H009091-628136,-254840,-254840,-251182
H009092-6FWQQZ,6788716,6788716,6788716
H009093-DCCMSO,429982,429982,429982
H009094-F7N8DN,2273527,2273527,1632258
H009095-BVI9HJ,2938934,2938934,2938934
H009096-P992AW,1909726,1909726,1909726
H009097-03SOML,-294668,-294668,-294668
H009098-5CDZRF,-461390,-461390,-461390
H009099-PX25WE,0,0,0
H009100-ID1VRW,1754,1754,1754
H009101-1LW43G,1594,1594,1594
H009102-LXH643,0,0,0
H009103-S07XRV,4040317,4040317,4040317
H009104-CLPLZU,2485969,2485969,2485969
H009105-8WNL10,930560,930560,930560
H009106-OKMFXB,1694947,1694947,1694947
H009107-FP2ZKF,-318874,-318874,-318874
H009108-SIJAN3,-168481,-168481,-168481
H009109-LFN0FX,3995170,3995170,3995170
H009110-YMBDWQ,1154574,1154574,1154574
H009111-ME7P9Q,2839855,2839855,2839855
H009112-W7XJTT,27482,27482,27482
H009113-VR4MO0,2978015,2978015,2978015
H009114-AFQRBA,0,0,0
H009115-T7PJ6N,-1827645,-1827645,-1827645
H009116-BHSV4B,575816,575816,575816
H009117-M968OL,734231,734231,734231
H009118-0SH4YJ,0,0,0
H009119-MV24MJ,228620,228620,228620
H009120-FAFGY9,286377,286377,286377
H009121-FEF9TE,23855,23855,23855
H009122-Y46JJM,0,0,0
H009123-1PPXLV,-361748,-361748,-361748
H009124-NV5LQP,391513,391513,391513
H009125-ZWEEH4,5179492,5179492,5179492
H009126-XBFIQX,1582162,1582162,1582162
H009127-GNTHW8,-135598,-135598,-135598
H009128-SKYQIH,497778,497778,497778
H009129-69TZR4,-293561,-293561,-293561
H009130-1H4HX7,5499821,5499821,5499821
H009131-OAW17B,16150,16150,16150
H009132-K3JDOB,-74200,-74200,-74200
H009133-W9F93L,3449,3449,3449
H009134-MI0CUZ,0,0,0
H009135-IWTSTX,444927,444927,444927
H009136-XVEPWH,-93104,-93104,-93104
H009137-7HLH5D,9633,9633,9633
H009138-1VDBUT,3254928,3254928,3254928
H009139-J8MLHZ,3964921,3964921,3964921
H009140-VDYY8E,0,0,0
H009141-IYMSGU,4008,4008,4008
H009142-IYVAIR,1333840,1333840,1333840
H009143-GQOUC9,11985,11985,11985
H009144-680FYW,0,0,0
H009145-L1OU8U,12014,12014,12014
H009146-HKBYF6,225,225,225
H009147-J53AC0,0,0,0
H009148-IX6H1Q,0,0,0
H009149-XUGD8U,-125687,-125687,-125687
H009150-L9TCOB,-852284,-852284,-852284
H009151-KQFAAF,6259,6259,6259
H009152-YFD9PY,-470819,-470819,-470819
H009153-SBDRLN,0,0,0
H009154-IDJD3N,0,0,0
H009155-6LTEPQ,4645777,4645777,4645777
H009156-HX7FCF,2307100,2307100,3430500
H009157-RNADQ7,279526,279526,279526
H009158-9PCIS6,3774876,3774876,3774876
H009159-Z20OB6,0,0,0
H009160-YKKUP3,1718806,1718806,1718806
H009161-2X2032,1855588,1855588,1855588
H009162-Y1ZL1T,513994,513994,513994
H009163-3FBIGV,1488974,1488974,1488974
H009164-ZG25JO,3097779,3097779,3097779
H009165-057AAH,1031,1031,1031
H009166-EW99I3,2254963,2254963,2347997
H009167-MBOIRF,261635,261635,261635
H009168-C0LLY1,1609901,1609901,1609901
H009169-H8ND2C,7850,7850,7850
H009170-UO2N5Z,-340239,-340239,-340239
H009171-11SJWS,8765909,8765909,8765909
H009172-QVZR0C,0,0,0
H009173-MF6WRQ,276993,276993,276993
H009174-7RJE90,5067096,5067096,5067096
H009175-2L651N,5818592,5818592,5818592
H009176-ENB4XH,11992,11992,11992
H009177-TWD479,-216012,-216012,-216012
H009178-MQF4LT,6093,6093,6093
H009179-S8RF8M,7207341,7207341,7207341
H009180-N8EDG8,6205206,6205206,6205206
H009181-O8GAND,430731,430731,430731
H009182-YBLS7B,7606922,7606922,7606922
H009183-OEZUYO,0,0,0
H009184-1BBDWB,250550,250550,250550
H009185-XX4F1W,519594,519594,519594
H009186-BR77QF,0,0,0
H009187-VLVEOO,1297171,1297171,1297171
H009188-SV8GOD,9220,9220,9220
H009189-51S2K0,12000,12000,12000
H009190-QIIMNG,-2021152,-2021152,-2021152
H009191-0GN2UR,4905109,4905109,4905109
H009192-G8DJ3B,2613768,2613768,2613768
H009193-FY5Z74,2982441,2982441,2982441
H009194-ZD5YR0,0,0,0
H009195-AWZZXC,-344969,-344969,-344969
H009196-CQUKOZ,1282084,1282084,1282084
H009197-ZCDG0W,-656719,-656719,-656719
H009198-XSOR2Y,-948641,-948641,-948641
H009199-3I89L4,11990,11990,11990
H009200-BXLY35,0,0,0
H009201-T768HV,-598680,-598680,-598680
H009202-YU1IQN,93004,93004,93004
H009203-3CO2KC,5908555,5908555,5908555
H009204-MFB0L2,3608365,3608365,3608365
H009205-ZYVKJ1,0,0,0
H009206-YI1GH9,-1774990,-1774990,-1774990
H009207-WJVVU1,0,0,0
H009208-X5D0QT,0,0,0
H009209-U8XFWR,-66163,-66163,-66163
H009210-0T05B7,11998,11998,11998
H009211-5NERR9,4006,4006,4006
H009212-614NG8,-119827,-119827,-119827
H009213-ZJXNL9,696475,696475,696475
H009214-MZGLFR,10193,10193,10193
H009215-XKRG30,8299239,8299239,8299239
H009216-PPUS4Z,7083614,7083614,7083614
H009217-ZYNJ1H,60576,60576,60576
H009218-Z1K4NH,0,0,0
H009219-7ODAEF,1322436,1322436,1322436
H009220-QEG3XL,-3344206,-3344206,-3344206
H009221-KM0TZ0,3020265,3020265,3020265
H009222-BGWM9H,0,0,0
H009223-HOLJK4,5592451,5592451,5592451
H009224-7ZMTMC,16383,16383,16383
H009225-N75ABC,-73751,-73751,-73751
H009226-S2GXAD,3161609,3161609,3161609
H009227-TD67RP,1486214,1486214,1486214
H009228-OM67OD,1165732,1165732,1165732
H009229-I1RJXI,-153863,-153863,-153863
H009230-1EYOVB,248376,248376,248376
H009231-M8SP8A,0,0,0
H009232-O816QV,-232322,-232322,-232322
H009233-JV6IMQ,7732522,7732522,7732522
H009234-ONMO6D,1365757,1365757,1365757
H009235-7IS55C,595058,595058,595058
H009236-4FN6OS,4219976,4219976,4219976
H009237-87475C,6754174,6754174,6754174
H009238-ZPV7YQ,-102548,-102548,-102548
H009239-0KZ8EL,3771360,3771360,3771360
H009240-UYY1VM,-255297,-255297,-255297
H009241-DNBK7L,3019709,3019709,3019709
H009242-MK5DMD,10786,10786,10786
H009243-9RD0RW,5737945,5737945,5737945
H009244-69PTV1,0,0,0
H009245-AKCBZZ,0,0,0
H009246-UUZ69R,0,0,0
H009247-BQ9SN6,1705343,1705343,1705343
H009248-IVAYPC,0,0,0
H009249-ZJLBNG,11458,11458,11458
H009250-CVR90R,-60315,-60315,-60315
H009251-D1JHTP,10086248,10086248,10086248
H009252-OUNW5G,1026152,1026152,1026152
H009253-SP6ARW,0,0,0
H009254-2VIHJ9,4265723,4265723,4265723
H009255-KJTEJ3,3006049,3006049,3006049
H009256-117Q0E,-36511,-36511,-36511
H009257-CWJ3Y6,12211,12211,12211
H009258-X955PN,3043602,3043602,3043602
H009259-ZLRGBC,42043,42043,42043
H009260-4X5ITU,-748321,-748321,-748321
H009261-9WL7RU,131858,131858,131858
H009262-GL9OXK,3485140,3485140,3485140
H009263-J83BG2,1573044,1573044,1573044
H009264-7CCY5S,-236876,-236876,-236876
H009265-6MEP3N,992405,992405,992405
H009266-BJQQRP,2214036,2214036,2214036
H009267-RF6QCQ,51775,51775,51775
H009268-BENRVT,-143465,-143465,-143465
H009269-0J371J,8007,8007,8007
H009270-AZ05E4,0,0,0
H009271-4P494H,182756,182756,182756
H009272-NKHU7B,11014,11014,11014
H009273-AD5IKA,447658,447658,447658
H009274-7U9F7Q,-75959,-75959,-75959
H009275-I2DZJW,3184,3184,3184
H009276-A0DPL5,5335576,5335576,5335576
H009277-RB9IR2,631,631,631
H009278-TTDKNX,1987140,1987140,1987140
H009279-QEYEM0,0,0,0
H009280-WP433N,3976,3976,3976
H009281-14GVRQ,1914252,1914252,1914252
H009282-9UMINK,1820651,1820651,1820651
H009283-DU715H,3000837,3000837,3000837
H009284-O0L1JB,0,0,0
H009285-ACLGJY,1105184,1105184,1105184
H009286-GE1Q5Z,0,0,0
H009287-DLKUCO,1308943,1308943,1308943
H009288-JIOS9Q,12812,12812,12812
H009289-19OT9R,767178,767178,767178
H009290-TI8570,3420590,3420590,3420590
H009291-K8AXX5,2464444,2464444,2464444
H009292-G3QTSK,443430,443430,443430
H009293-D2SEFX,9221,9221,9221
H009294-F5K6JK,2996398,2996398,2996398
H009295-D24SJP,81606,81606,81606
H009296-EVYL3B,7224570,7224570,7224570
H009297-5BDV9Y,307337,307337,307337
H009298-WC2RBL,562276,562276,562276
H009299-Q5KKBI,-352602,-352602,-352602
H009300-0AUJ0Z,-713312,-713312,-713312
H009301-3B0EQ8,-19787,-19787,-19787
H009302-B9QXDE,3992,3992,3992
H009303-9GTG0A,-311584,-311584,-311584
H009304-UL2RLI,3989,3989,3989
H009305-774DDS,5297007,5297007,5297007
H009306-7MYMFD,1332751,1332751,1332751
H009307-T8BR17,36014,36014,36014
H009308-W8COFN,0,0,0
H009309-2VJBOG,5095853,5095853,5095853
H009310-ZPV7HU,-249265,-249265,-249265
H009311-302DA0,0,0,0
H009312-GWDKQY,2570477,2570477,2570477
H009313-8JJZGN,4788,4788,4788
